id,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match,flag
9890,0,5.0,4.0,2.0,s11,s23,e11,e22,o13,2.73,2,-1.6322796921731297,1,ts
9890,1,4.0,16.0,2.0,s11,s23,e11,e22,o13,2.73,2,-2.4475308206755435,0,ts
9891,0,11.0,5.0,1.5,s12,s21,e11,e22,o14,4.92,1,-2.1281120554447304,0,tr
9891,1,7.0,17.0,2.0,s12,s21,e11,e22,o14,4.92,1,-1.4803905422550345,1,tr
9892,0,11.0,5.0,1.5,s12,s21,e13,e23,o13,5.46,1,-2.1708634233848865,1,tr
9892,1,8.0,18.0,2.75,s12,s21,e13,e23,o13,5.46,1,-3.0034403119588853,0,tr
9893,0,11.0,6.0,1.5,s12,s21,e13,e22,o12,6.69,1,-2.468998321825931,1,ts
9893,1,10.0,17.0,2.75,s12,s21,e13,e22,o12,6.69,1,-3.1780073222723604,0,ts
9894,0,6.0,5.0,1.5,s11,s21,e13,e22,o12,4.9,3,-1.4643769209074458,1,tr
9894,1,8.0,13.0,2.0,s11,s21,e13,e22,o12,4.9,3,-2.285081479046555,0,tr
9895,0,8.0,6.0,1.5,s11,s21,e11,e22,o11,3.55,3,-1.7819564385666429,0,tr
9895,1,5.0,14.0,2.0,s11,s21,e11,e22,o11,3.55,3,-0.8246862305039797,1,tr
9896,0,10.0,6.0,1.5,s13,s21,e13,e22,o12,5.31,3,-2.07211423957628,1,tr
9896,1,9.0,15.0,2.75,s13,s21,e13,e22,o12,5.31,3,-2.8520305906307235,0,tr
9897,0,44.0,5.0,1.5,s12,s21,e12,e23,o13,20.61,1,-6.433279494220151,0,ts
9897,1,33.0,17.0,5.0,s12,s21,e12,e23,o13,20.61,1,-5.5370059069293225,1,ts
9898,0,25.0,6.0,1.5,s11,s23,e12,e21,o11,14.45,2,-4.227382563853843,1,tr
9898,1,19.0,15.0,3.5,s11,s23,e12,e21,o11,14.45,2,-4.968909578468558,0,tr
9899,0,4.0,5.0,1.5,s12,s21,e12,e22,o13,2.57,1,-1.4225925728855535,0,tr
9899,1,4.0,12.0,2.0,s12,s21,e12,e22,o13,2.57,1,-1.0264832175446585,1,tr
9900,0,17.0,7.0,1.5,s12,s21,e11,e22,o13,10.49,1,-3.034814837286625,0,ts
9900,1,14.0,16.0,3.5,s12,s21,e11,e22,o13,10.49,1,-2.3973583766716158,1,ts
9901,0,9.0,4.0,1.5,s11,s21,e12,e23,o11,4.54,3,-1.8003592279601304,1,tr
9901,1,7.0,15.0,2.0,s11,s21,e12,e23,o11,4.54,3,-1.878075093636979,0,tr
9902,0,8.0,5.0,1.5,s13,s21,e12,e22,o13,3.44,3,-1.7512066430464064,0,tr
9902,1,5.0,15.0,2.0,s13,s21,e12,e22,o13,3.44,3,-1.5820712797139476,1,tr
9903,0,12.0,5.0,1.5,s12,s21,e11,e21,o13,4.88,1,-2.310682530843592,0,tr
9903,1,7.0,15.0,2.0,s12,s21,e11,e21,o13,4.88,1,-1.2016829993771965,1,tr
9904,0,13.0,6.0,1.5,s12,s21,e12,e22,o14,6.43,1,-2.7511730760865323,1,tr
9904,1,10.0,18.0,2.75,s12,s21,e12,e22,o14,6.43,1,-2.817730159819825,0,tr
9905,0,13.0,2.0,1.5,s11,s23,e11,e22,o14,8.15,1,-2.017214302388332,0,tr
9905,1,12.0,12.0,2.75,s11,s23,e11,e22,o14,8.15,1,-1.1998025708199225,1,tr
9906,0,10.0,4.0,1.5,s11,s21,e12,e22,o13,4.9,3,-1.4757990945280903,1,ts
9906,1,8.0,17.0,2.0,s11,s21,e12,e22,o13,4.9,3,-2.3087644679356116,0,ts
9907,0,20.0,7.0,1.5,s11,s21,e12,e22,o13,8.9,3,-3.080012930647382,0,ts
9907,1,13.0,16.0,2.75,s11,s21,e12,e22,o13,8.9,3,-2.6102617318275323,1,ts
9908,0,21.0,6.0,1.5,s11,s21,e13,e21,o13,10.67,3,-2.8672961502160415,1,tr
9908,1,18.0,13.0,3.5,s11,s21,e13,e21,o13,10.67,3,-3.3870871725953626,0,tr
9909,0,12.0,7.0,1.5,s13,s23,e12,e22,o12,5.87,3,-2.494526198011872,0,tr
9909,1,10.0,15.0,2.75,s13,s23,e12,e22,o12,5.87,3,-2.4790538945196747,1,tr
9910,0,6.0,4.0,1.5,s11,s21,e12,e22,o13,3.28,3,-1.24139203878877,1,tr
9910,1,5.0,17.0,2.0,s11,s21,e12,e22,o13,3.28,3,-2.4043853602910987,0,tr
9911,0,5.0,5.0,1.5,s11,s21,e13,e23,o11,2.59,3,-1.3880394019589306,1,tr
9911,1,3.0,15.0,2.0,s11,s21,e13,e23,o11,2.59,3,-1.4943787982810102,0,tr
9912,0,8.0,6.0,1.5,s11,s21,e12,e22,o13,3.6,3,-1.6540147862089407,0,ts
9912,1,6.0,12.0,2.0,s11,s21,e12,e22,o13,3.6,3,-1.4558275786312647,1,ts
9913,0,9.0,6.0,1.5,s13,s21,e12,e21,o11,4.89,1,-2.015915435138692,1,ts
9913,1,7.0,16.0,2.0,s13,s21,e12,e21,o11,4.89,1,-2.078238312841604,0,ts
9914,0,11.0,3.0,1.5,s11,s21,e12,e23,o11,5.46,3,-1.591841687123871,1,tr
9914,1,8.0,15.0,2.75,s11,s21,e12,e23,o11,5.46,3,-1.860102700093802,0,tr
9915,0,8.0,6.0,1.5,s11,s22,e11,e23,o12,3.88,2,-2.2449087138139188,1,tr
9915,1,6.0,14.0,2.0,s11,s22,e11,e23,o12,3.88,2,-2.8288232273454503,0,tr
9916,0,6.0,6.0,1.5,s12,s21,e12,e21,o11,2.78,1,-1.9651109841676855,0,tr
9916,1,4.0,10.0,2.0,s12,s21,e12,e21,o11,2.78,1,-1.3086485010984867,1,tr
9917,0,11.0,7.0,1.5,s12,s22,e11,e21,o12,4.65,1,-2.205353454955251,0,tr
9917,1,7.0,13.0,2.0,s12,s22,e11,e21,o12,4.65,1,-1.119496772425605,1,tr
9918,0,18.0,5.0,1.5,s11,s22,e11,e22,o13,7.01,2,-3.2020810162268405,0,tr
9918,1,10.0,14.0,2.75,s11,s22,e11,e22,o13,7.01,2,-2.8042019716273114,1,tr
9919,0,15.0,6.0,1.5,s11,s21,e12,e23,o13,5.05,3,-2.2572284835468683,1,tr
9919,1,8.0,16.0,2.75,s11,s21,e12,e23,o13,5.05,3,-2.290027695832428,0,tr
9920,0,5.0,4.0,1.5,s11,s23,e11,e21,o11,2.33,2,-1.5835649324414065,1,ts
9920,1,3.0,14.0,2.0,s11,s23,e11,e21,o11,2.33,2,-2.165711841241831,0,ts
9921,0,9.0,4.0,1.5,s11,s21,e11,e22,o14,4.0,3,-1.4188919662623216,0,tr
9921,1,6.0,14.0,2.0,s11,s21,e11,e22,o14,4.0,3,-0.6616029463214094,1,tr
9922,0,28.0,6.0,1.5,s12,s21,e11,e21,o13,13.01,1,-4.388577802461134,0,tr
9922,1,21.0,13.0,3.5,s12,s21,e11,e21,o13,13.01,1,-2.837034409507866,1,tr
9923,0,12.0,5.0,1.5,s12,s21,e13,e22,o13,4.24,1,-2.6495749559183306,0,tr
9923,1,6.0,14.0,2.0,s12,s21,e13,e22,o13,4.24,1,-2.349627979090729,1,tr
9924,0,5.0,6.0,1.5,s12,s21,e12,e21,o13,2.08,1,-1.490031445770931,1,tr
9924,1,3.0,13.0,2.0,s12,s21,e12,e21,o13,2.08,1,-1.6226859451880116,0,tr
9925,0,4.0,3.0,2.0,s12,s21,e12,e23,o13,2.65,1,-0.9296636670843599,1,tr
9925,1,4.0,19.0,2.0,s12,s21,e12,e23,o13,2.65,1,-2.0673018796358638,0,tr
9926,0,6.0,6.0,1.5,s11,s21,e11,e22,o13,3.33,3,-1.6116597215755355,0,tr
9926,1,5.0,17.0,2.0,s11,s21,e11,e22,o13,3.33,3,-1.2863278051278157,1,tr
9927,0,4.0,4.0,1.5,s11,s21,e12,e22,o12,2.84,3,-1.098748020927381,1,tr
9927,1,4.0,18.0,2.0,s11,s21,e12,e22,o12,2.84,3,-2.3787814303915398,0,tr
9928,0,6.0,5.0,1.5,s12,s21,e13,e22,o12,2.84,1,-1.2690768487158433,1,tr
9928,1,4.0,13.0,2.0,s12,s21,e13,e22,o12,2.84,1,-1.8611791713218493,0,tr
9929,0,6.0,8.0,1.5,s11,s21,e11,e23,o11,3.64,3,-1.735203815714082,0,tr
9929,1,6.0,19.0,2.0,s11,s21,e11,e23,o11,3.64,3,-1.6508351765492106,1,tr
9930,0,19.0,6.0,1.5,s12,s21,e12,e22,o13,9.31,1,-3.5416418712117146,0,tr
9930,1,14.0,14.0,2.75,s12,s21,e12,e22,o13,9.31,1,-2.963823754825119,1,tr
9931,0,6.0,4.0,1.5,s13,s21,e12,e22,o13,2.96,3,-1.2660125244987572,1,tr
9931,1,4.0,17.0,2.0,s13,s21,e12,e22,o13,2.96,3,-1.915191145393724,0,tr
9932,0,6.0,4.0,2.0,s11,s21,e11,e22,o13,2.8,3,-1.3465974133963865,0,tr
9932,1,4.0,16.0,2.0,s11,s21,e11,e22,o13,2.8,3,-1.0797879764605336,1,tr
9933,0,15.0,5.0,1.5,s11,s21,e11,e22,o13,9.31,3,-2.2210306659608223,0,tr
9933,1,14.0,15.0,2.75,s11,s21,e11,e22,o13,9.31,3,-1.9343267876149577,1,tr
9934,0,5.0,5.0,1.5,s13,s23,e11,e21,o11,2.24,3,-1.1918930269825165,0,tr
9934,1,3.0,11.0,2.0,s13,s23,e11,e21,o11,2.24,3,-0.2204754027976752,1,tr
9935,0,7.0,6.0,1.5,s11,s22,e12,e21,o11,3.08,2,-1.7818703596592267,1,tr
9935,1,5.0,12.0,2.0,s11,s22,e12,e21,o11,3.08,2,-2.8732494434450797,0,tr
9936,0,15.0,5.0,2.0,s12,s21,e12,e22,o12,9.03,1,-2.5580415718698806,0,tr
9936,1,13.0,9.0,2.75,s12,s21,e12,e22,o12,9.03,1,-2.2476380723307443,1,tr
9937,0,10.0,7.0,1.5,s13,s21,e11,e22,o12,5.69,3,-2.0110473208426534,0,tr
9937,1,9.0,19.0,2.75,s13,s21,e11,e22,o12,5.69,3,-1.8763458501706987,1,tr
9938,0,12.0,5.0,1.5,s11,s21,e12,e21,o13,5.82,3,-1.946016587790744,1,tr
9938,1,8.0,15.0,2.75,s11,s21,e12,e21,o13,5.82,3,-2.4091912933045885,0,tr
9939,0,5.0,5.0,1.5,s12,s22,e13,e23,o14,2.78,1,-1.469681490122712,1,tr
9939,1,4.0,13.0,2.0,s12,s22,e13,e23,o14,2.78,1,-1.5076304450129574,0,tr
9940,0,7.0,5.0,1.5,s12,s21,e12,e22,o13,3.22,1,-1.8613635995686013,1,ts
9940,1,5.0,17.0,2.0,s12,s21,e12,e22,o13,3.22,1,-1.9550800940231772,0,ts
9941,0,8.0,5.0,1.5,s12,s21,e11,e23,o11,3.27,2,-1.9890086516251462,1,tr
9941,1,6.0,15.0,2.0,s12,s21,e11,e23,o11,3.27,2,-3.3594138865546617,0,tr
9942,0,18.0,6.0,1.5,s11,s21,e11,e22,o13,7.1,2,-3.0725771573018714,1,tr
9942,1,11.0,14.0,2.75,s11,s21,e11,e22,o13,7.1,2,-3.0830738415645857,0,tr
9943,0,6.0,6.0,2.0,s11,s21,e11,e22,o12,3.94,3,-1.7428842791007988,0,ts
9943,1,6.0,14.0,2.0,s11,s21,e11,e22,o12,3.94,3,-1.047344448557974,1,ts
9944,0,12.0,8.0,1.5,s11,s21,e12,e21,o13,5.91,3,-2.335620699507,0,tr
9944,1,9.0,13.0,2.75,s11,s21,e12,e21,o13,5.91,3,-2.2346584324617202,1,tr
9945,0,52.0,5.0,1.5,s12,s21,e13,e22,o12,22.04,1,-7.185064041147777,0,tr
9945,1,33.0,14.0,5.0,s12,s21,e13,e22,o12,22.04,1,-5.87024133870532,1,tr
9946,0,18.0,6.0,1.5,s12,s21,e12,e21,o11,8.69,1,-3.1187137764827715,1,tr
9946,1,14.0,18.0,2.75,s12,s21,e12,e21,o11,8.69,1,-3.4649460923924162,0,tr
9947,0,9.0,5.0,1.5,s12,s22,e11,e21,o13,3.94,1,-1.973180427231001,0,tr
9947,1,6.0,14.0,2.0,s12,s22,e11,e21,o13,3.94,1,-0.8782347346973769,1,tr
9948,0,27.0,5.0,1.5,s12,s22,e13,e21,o12,10.13,1,-4.252995940925574,0,tr
9948,1,15.0,11.0,3.5,s12,s22,e13,e21,o12,10.13,1,-3.011559570023248,1,tr
9949,0,14.0,4.0,1.5,s11,s21,e12,e23,o13,6.48,3,-2.0228949655354964,1,ts
9949,1,10.0,17.0,2.75,s11,s21,e12,e23,o13,6.48,3,-2.5431248584664514,0,ts
9950,0,8.0,6.0,2.0,s12,s21,e11,e22,o13,4.06,1,-2.0318890952635864,0,ts
9950,1,5.0,13.0,2.0,s12,s21,e11,e22,o13,4.06,1,-0.9601492851878369,1,ts
9951,0,5.0,5.0,1.5,s11,s21,e11,e22,o13,2.59,3,-1.4571979470745269,0,tr
9951,1,4.0,14.0,2.0,s11,s21,e11,e22,o13,2.59,3,-0.6744524413464293,1,tr
9952,0,6.0,2.0,1.5,s11,s21,e12,e23,o13,3.38,3,-0.8805128724614614,1,tr
9952,1,5.0,17.0,2.0,s11,s21,e12,e23,o13,3.38,3,-1.6981156420439953,0,tr
9953,0,12.0,6.0,1.5,s12,s21,e11,e22,o14,4.9,1,-2.5558114662819054,0,tr
9953,1,8.0,12.0,2.0,s12,s21,e11,e22,o14,4.9,1,-1.0121633773503727,1,tr
9954,0,3.0,4.0,1.5,s12,s21,e12,e21,o13,2.57,1,-0.7314902269204586,1,tr
9954,1,4.0,15.0,2.0,s12,s21,e12,e21,o13,2.57,1,-1.74173219514423,0,tr
9955,0,4.0,5.0,1.5,s11,s21,e13,e22,o13,2.07,3,-1.1125318701798201,1,tr
9955,1,3.0,14.0,2.0,s11,s21,e13,e22,o13,2.07,3,-2.1409255404408642,0,tr
9956,0,10.0,3.0,1.5,s11,s21,e11,e23,o13,4.58,3,-1.5101501415156915,1,ts
9956,1,7.0,20.0,2.0,s11,s21,e11,e23,o13,4.58,3,-1.8069367310518183,0,ts
9957,0,8.0,5.0,2.0,s12,s21,e11,e23,o13,3.67,1,-1.7785400916088345,0,tr
9957,1,5.0,16.0,2.0,s12,s21,e11,e23,o13,3.67,1,-0.8522589016761604,1,tr
9958,0,30.0,5.0,2.0,s11,s22,e12,e21,o12,13.76,2,-4.4260441760622165,0,tr
9958,1,20.0,13.0,3.5,s11,s22,e12,e21,o12,13.76,2,-4.3961835420563515,1,tr
9959,0,9.0,5.0,1.5,s11,s22,e11,e22,o12,3.44,2,-2.3811715157090276,0,ts
9959,1,5.0,13.0,2.0,s11,s22,e11,e22,o12,3.44,2,-2.0208956240660516,1,ts
9960,0,18.0,5.0,2.0,s11,s21,e11,e23,o13,7.85,3,-2.405661702947433,0,tr
9960,1,11.0,11.0,2.75,s11,s21,e11,e23,o13,7.85,3,-0.9415728070058842,1,tr
9961,0,6.0,6.0,1.5,s12,s21,e13,e22,o13,3.26,1,-1.9879747158857666,1,tr
9961,1,5.0,15.0,2.0,s12,s21,e13,e22,o13,3.26,1,-2.2342764067915537,0,tr
9962,0,7.0,5.0,2.0,s12,s21,e11,e21,o11,3.29,1,-2.0183209044738915,0,tr
9962,1,5.0,14.0,2.0,s12,s21,e11,e21,o11,3.29,1,-1.0245026335096994,1,tr
9963,0,16.0,4.0,1.5,s11,s21,e11,e22,o13,9.45,3,-2.2790356731878574,0,tr
9963,1,14.0,16.0,2.75,s11,s21,e11,e22,o13,9.45,3,-2.234361373781322,1,tr
9964,0,5.0,5.0,1.5,s12,s21,e11,e22,o13,2.02,1,-1.3941198511322408,0,tr
9964,1,3.0,14.0,2.0,s12,s21,e11,e22,o13,2.02,1,-0.39155867539956013,1,tr
9965,0,13.0,5.0,1.5,s11,s21,e11,e22,o14,6.17,3,-2.157555970995581,0,tr
9965,1,9.0,14.0,2.75,s11,s21,e11,e22,o14,6.17,3,-1.1682123478014013,1,tr
9966,0,22.0,5.0,1.5,s12,s21,e11,e23,o13,10.44,1,-3.722870988568898,0,tr
9966,1,16.0,11.0,3.5,s12,s21,e11,e23,o13,10.44,1,-1.9656180213224523,1,tr
9967,0,10.0,4.0,1.5,s11,s21,e11,e23,o12,5.18,1,-1.8431936171677312,0,tr
9967,1,8.0,15.0,2.75,s11,s21,e11,e23,o12,5.18,1,-1.4543998731870347,1,tr
9968,0,10.0,6.0,1.5,s11,s21,e12,e23,o11,5.82,3,-1.753404015091716,1,ts
9968,1,8.0,17.0,2.75,s11,s21,e12,e23,o11,5.82,3,-1.9947847676925115,0,ts
9969,0,16.0,5.0,1.5,s11,s23,e12,e21,o11,10.09,2,-2.794672606344625,1,tr
9969,1,15.0,17.0,3.5,s11,s23,e12,e21,o11,10.09,2,-4.989171981629452,0,tr
9970,0,27.0,5.0,1.5,s12,s21,e11,e22,o13,13.37,1,-4.2142775643335675,0,ts
9970,1,22.0,14.0,3.5,s12,s21,e11,e22,o13,13.37,1,-3.2304346544934113,1,ts
9971,0,7.0,4.0,2.0,s11,s21,e11,e22,o13,2.9,3,-1.4863830167241316,0,ts
9971,1,4.0,13.0,2.0,s11,s21,e11,e22,o13,2.9,3,-0.9751932507868419,1,ts
9972,0,17.0,4.0,2.0,s11,s21,e12,e22,o13,8.35,3,-2.4814971111023643,1,tr
9972,1,12.0,17.0,2.75,s11,s21,e12,e22,o13,8.35,3,-2.8414310769805344,0,tr
9973,0,14.0,5.0,1.5,s11,s21,e13,e23,o12,5.92,3,-2.039325565622116,1,tr
9973,1,8.0,15.0,2.75,s11,s21,e13,e23,o12,5.92,3,-2.6595221842414856,0,tr
9974,0,16.0,5.0,2.0,s12,s21,e12,e21,o13,7.19,1,-2.8710224149869594,0,tr
9974,1,11.0,17.0,2.75,s12,s21,e12,e21,o13,7.19,1,-2.85071042380367,1,tr
9975,0,12.0,6.0,1.5,s11,s21,e12,e22,o12,5.38,3,-2.43088246190533,0,ts
9975,1,8.0,16.0,2.75,s11,s21,e12,e22,o12,5.38,3,-2.351419783157113,1,ts
9976,0,9.0,5.0,1.5,s12,s21,e12,e22,o12,4.4,1,-1.8626525912050833,1,tr
9976,1,7.0,16.0,2.0,s12,s21,e12,e22,o12,4.4,1,-2.4300157774916475,0,tr
9977,0,9.0,3.0,1.5,s12,s21,e11,e22,o13,4.75,1,-1.4336560780932697,1,tr
9977,1,8.0,16.0,2.0,s12,s21,e11,e22,o13,4.75,1,-1.5025160503554416,0,tr
9978,0,18.0,5.0,1.5,s11,s21,e12,e22,o13,10.35,3,-2.85742026747424,0,ts
9978,1,15.0,12.0,3.5,s11,s21,e12,e22,o13,10.35,3,-2.399416052348955,1,ts
9979,0,5.0,5.0,1.5,s12,s23,e11,e21,o13,2.27,1,-1.7981936644736427,0,tr
9979,1,4.0,16.0,2.0,s12,s23,e11,e21,o13,2.27,1,-1.0532187918704503,1,tr
9980,0,12.0,6.0,2.0,s11,s21,e11,e21,o11,6.22,3,-2.255306280550323,0,ts
9980,1,9.0,12.0,2.75,s11,s21,e11,e21,o11,6.22,3,-0.8849370971473811,1,ts
9981,0,7.0,5.0,1.5,s12,s21,e11,e21,o13,3.89,1,-1.5902412512900568,0,tr
9981,1,6.0,10.0,2.0,s12,s21,e11,e21,o13,3.89,1,-0.3289612792358034,1,tr
9982,0,13.0,4.0,1.5,s11,s21,e12,e22,o11,8.9,3,-2.1895807440543957,1,ts
9982,1,14.0,18.0,2.75,s11,s21,e12,e22,o11,8.9,3,-3.130887625281647,0,ts
9983,0,5.0,5.0,2.0,s12,s23,e11,e22,o13,2.39,1,-1.51076267585348,0,tr
9983,1,4.0,11.0,2.0,s12,s23,e11,e22,o13,2.39,1,-0.31534882682751786,1,tr
9984,0,12.0,4.0,1.5,s12,s21,e11,e22,o12,9.38,1,-2.2139195916926093,1,tr
9984,1,16.0,15.0,2.75,s12,s21,e11,e22,o12,9.38,1,-2.230504365983945,0,tr
9985,0,30.0,3.0,1.5,s11,s21,e11,e21,o12,12.18,3,-3.4326384827789758,0,tr
9985,1,19.0,18.0,3.5,s11,s21,e11,e21,o12,12.18,3,-3.3475446072738415,1,tr
9986,0,4.0,3.0,1.5,s11,s21,e11,e22,o12,2.54,3,-0.7575049927361286,1,tr
9986,1,3.0,16.0,2.0,s11,s21,e11,e22,o12,2.54,3,-0.9931964448196068,0,tr
9987,0,12.0,6.0,1.5,s13,s21,e11,e23,o11,6.63,3,-1.9058128238342726,0,tr
9987,1,8.0,15.0,2.75,s13,s21,e11,e23,o11,6.63,3,-1.3656775461047574,1,tr
9988,0,6.0,3.0,1.5,s12,s21,e12,e22,o12,2.19,2,-1.4031528476744608,1,tr
9988,1,3.0,13.0,2.0,s12,s21,e12,e22,o12,2.19,2,-2.7273966747179403,0,tr
9989,0,14.0,5.0,1.5,s12,s23,e11,e21,o12,6.8,1,-2.472034351409465,0,ts
9989,1,11.0,15.0,2.75,s12,s23,e11,e21,o12,6.8,1,-1.9335178974561313,1,ts
9990,0,4.0,5.0,1.5,s11,s21,e11,e22,o11,2.99,3,-1.3131314508616674,0,ts
9990,1,4.0,14.0,2.0,s11,s21,e11,e22,o11,2.99,3,-0.6977840920241478,1,ts
9991,0,19.0,4.0,1.5,s11,s21,e11,e21,o13,5.89,3,-2.394021171328149,0,tr
9991,1,9.0,13.0,2.75,s11,s21,e11,e21,o13,5.89,3,-1.1403825763856554,1,tr
9992,0,22.0,5.0,1.5,s11,s21,e11,e22,o11,10.65,3,-3.245492237950538,0,tr
9992,1,16.0,16.0,3.5,s11,s21,e11,e22,o11,10.65,3,-2.6699595424302527,1,tr
9993,0,15.0,5.0,2.0,s12,s21,e11,e22,o11,11.21,1,-2.77024905079697,1,tr
9993,1,17.0,16.0,3.5,s12,s21,e11,e22,o11,11.21,1,-2.774764368239278,0,tr
9994,0,6.0,6.0,1.5,s11,s21,e12,e22,o13,2.46,3,-1.7421675828489827,0,tr
9994,1,3.0,15.0,2.0,s11,s21,e12,e22,o13,2.46,3,-1.6706435761319252,1,tr
9995,0,15.0,4.0,1.5,s12,s21,e11,e22,o13,7.72,1,-2.424782092279972,0,tr
9995,1,11.0,18.0,2.75,s12,s21,e11,e22,o13,7.72,1,-2.007309421306004,1,tr
9996,0,13.0,6.0,1.5,s12,s23,e13,e23,o12,5.1,1,-2.62281415764013,0,tr
9996,1,8.0,16.0,2.75,s12,s23,e13,e23,o12,5.1,1,-2.6090545421986118,1,tr
9997,0,15.0,4.0,1.5,s12,s21,e11,e23,o13,6.26,1,-2.518783747567102,0,tr
9997,1,10.0,13.0,2.75,s12,s21,e11,e23,o13,6.26,1,-1.0115476706052027,1,tr
9998,0,5.0,5.0,1.5,s11,s21,e12,e22,o12,2.46,3,-1.141921089417854,1,ts
9998,1,4.0,14.0,2.0,s11,s21,e12,e22,o12,2.46,3,-1.4449435880770092,0,ts
9999,0,6.0,5.0,1.5,s11,s21,e11,e21,o13,2.32,2,-1.8546732811374964,0,tr
9999,1,3.0,12.0,2.0,s11,s21,e11,e21,o13,2.32,2,-1.5219500079286428,1,tr
10000,0,35.0,5.0,1.5,s11,s23,e12,e22,o14,17.17,2,-4.692368043850896,1,tr
10000,1,24.0,15.0,4.25,s11,s23,e12,e22,o14,17.17,2,-5.477187882527885,0,tr
10001,0,16.0,5.0,1.5,s11,s21,e11,e22,o14,8.92,3,-2.4267102283420616,0,tr
10001,1,13.0,11.0,2.75,s11,s21,e11,e22,o14,8.92,3,-1.3454977347958068,1,tr
10002,0,5.0,4.0,1.5,s13,s21,e12,e22,o12,2.26,3,-1.2726672568070352,1,tr
10002,1,3.0,14.0,2.0,s13,s21,e12,e22,o12,2.26,3,-1.4721001561528975,0,tr
10003,0,12.0,6.0,1.5,s11,s21,e12,e22,o12,5.68,3,-2.347148392875993,1,tr
10003,1,8.0,18.0,2.75,s11,s21,e12,e22,o12,5.68,3,-2.618087113926949,0,tr
10004,0,16.0,4.0,2.0,s11,s21,e13,e21,o13,10.13,3,-2.3306252167302013,1,ts
10004,1,16.0,15.0,3.5,s11,s21,e13,e21,o13,10.13,3,-3.6164212111356333,0,ts
10005,0,14.0,4.0,1.5,s11,s21,e13,e23,o11,7.0,3,-2.279945695377375,1,ts
10005,1,10.0,17.0,2.75,s11,s21,e13,e23,o11,7.0,3,-3.210585342978383,0,ts
10006,0,14.0,5.0,1.5,s12,s22,e11,e22,o12,6.83,1,-2.5354827644825786,0,tr
10006,1,10.0,14.0,2.75,s12,s22,e11,e22,o12,6.83,1,-1.565806524518984,1,tr
10007,0,4.0,7.0,2.0,s12,s21,e11,e21,o11,2.23,1,-1.6618219002149246,0,tr
10007,1,3.0,15.0,2.0,s12,s21,e11,e21,o11,2.23,1,-0.8547647532896289,1,tr
10008,0,9.0,6.0,1.5,s12,s22,e11,e22,o12,3.92,1,-1.9463146620410972,0,ts
10008,1,5.0,15.0,2.0,s12,s22,e11,e22,o12,3.92,1,-0.9877977065957136,1,ts
10009,0,13.0,4.0,2.0,s11,s21,e11,e21,o11,6.55,3,-2.1381210830287363,0,tr
10009,1,9.0,14.0,2.75,s11,s21,e11,e21,o11,6.55,3,-1.7211577558714461,1,tr
10010,0,9.0,4.0,1.5,s12,s21,e13,e21,o13,4.01,1,-2.120240970042134,1,tr
10010,1,6.0,16.0,2.0,s12,s21,e13,e21,o13,4.01,1,-2.2501904868515794,0,tr
10011,0,10.0,7.0,1.5,s13,s21,e11,e23,o11,5.93,3,-2.096733561746365,0,tr
10011,1,10.0,16.0,2.75,s13,s21,e11,e23,o11,5.93,3,-1.5865861577569875,1,tr
10012,0,6.0,5.0,1.5,s11,s21,e11,e23,o14,2.64,1,-1.642813884439626,0,tr
10012,1,4.0,16.0,2.0,s11,s21,e11,e23,o14,2.64,1,-0.9282954038694802,1,tr
10013,0,7.0,6.0,2.0,s11,s23,e13,e22,o12,3.94,2,-2.6298355317491424,1,ts
10013,1,6.0,17.0,2.0,s11,s23,e13,e22,o12,3.94,2,-4.358322528578279,0,ts
10014,0,8.0,5.0,2.0,s12,s21,e11,e23,o13,4.93,1,-1.8316793162585892,0,ts
10014,1,8.0,16.0,2.0,s12,s21,e11,e23,o13,4.93,1,-1.4842959411519998,1,ts
10015,0,12.0,6.0,1.5,s12,s23,e12,e22,o11,6.23,1,-2.252023880459925,1,tr
10015,1,9.0,18.0,2.75,s12,s23,e12,e22,o11,6.23,1,-2.7344090056033847,0,tr
10016,0,9.0,5.0,1.5,s11,s21,e13,e21,o13,4.85,3,-1.7321721216561692,1,tr
10016,1,7.0,14.0,2.0,s11,s21,e13,e21,o13,4.85,3,-2.469182901129037,0,tr
10017,0,10.0,6.0,1.5,s11,s21,e12,e23,o11,6.98,3,-1.9962431549776163,1,tr
10017,1,10.0,14.0,2.75,s11,s21,e12,e23,o11,6.98,3,-2.0096871925831032,0,tr
10018,0,3.0,5.0,2.0,s11,s21,e11,e22,o13,2.23,3,-1.2679678240930277,0,tr
10018,1,3.0,10.0,2.0,s11,s21,e11,e22,o13,2.23,3,-0.24697340799836065,1,tr
10019,0,9.0,6.0,2.0,s11,s21,e12,e22,o13,3.94,3,-1.577047948297343,1,tr
10019,1,5.0,17.0,2.0,s11,s21,e12,e22,o13,3.94,3,-2.1522714787382724,0,tr
10020,0,15.0,3.0,1.5,s11,s21,e12,e23,o11,5.02,3,-2.0473612486158173,0,tr
10020,1,7.0,15.0,2.75,s11,s21,e12,e23,o11,5.02,3,-1.732171817202304,1,tr
10021,0,4.0,7.0,1.5,s12,s21,e11,e21,o11,2.07,1,-1.683303137490357,0,ts
10021,1,3.0,18.0,2.0,s12,s21,e11,e21,o11,2.07,1,-1.2240621683433766,1,ts
